url,organizer,description,summary
https://program.arendalsuka.no/event/user-view/21423,"ArrangørGS1 Norway, Q3 Partners",Hvordan treffer EUs krav til digitalt produktpass norske bedrifter?,"Om arrangementetI en sirkulær økonomi med ombruk og gjenbruk er det behov for å kjenne produktets historikk, vite hva det er laget og hvor råvarene kommer fra.For å kunne lykkes med dette innfører EU digitale produktpass med opplysninger om hva produktet har opplevd fra råvareuttak og produksjon til reparasjoner og gjenbruk.Vi vil invitere aktører fra flere ulike bransjer for å svare på:Hvordan treffer dette norske bedrifter?Hvilken rolle spiller digitale produktpass i overgangen til en sirkulær økonomi?​Hvordan kan et digitalt produktpass gjøre det enklere for forbrukeren å ta mer bærekraftige valg?​Hvem kommer?Yngvill Ofstad,Bærekraftsansvarlig,BergansFrank Bråthen,Managing Director Digital Industries,SiemensNaomi Ichihara Røkkum,CEO, Construction CityAnne Grethe Henriksen,Kommunikasjonssjef,SvanemerketRoar Knudsen, CEO,Knudsen DørfabrikkGisle Mariani Mardal,Head of Development,NF&TA - Klyngen for tekstilnæringen i NorgeArrangementet vil ha to deler:Kl 15-16: Foredrag og panelsamtaleKl 16-18: Bærekraftsmingel med matserveringHva er Digitale Produktpass?Arrangementet vil ta for seg den delen av EUs Green Deal som omhandler Digitale Produktpass - et krav som på sikt vil gjelde nesten alle varer i EU. Krav til digitale produktpass innebærer at bærekrafts- og sporbarhetsdata skal kunne deles direkte med forbruker og mellom aktører i verdisirkelen gjennom hele varens livssyklus. Kravene skal gjøre det vanskelige med grønnvasking og enklere for forbrukere å ta bedre klima- og miljøvalg uten å være ekspert selv.Arrangementet er et samarbeid mellom GS1 Norway og Q3 Partners"
https://program.arendalsuka.no/event/user-view/21424,"ArrangørNNN, NAF, HK Norge",AFP kun for de privilegerte?,"Om arrangementetDebatten rundt avtalefestet pensjon har pågått i åresvis, mange mener ordningen er moden for en oppussing. Dagens ordning er ment for å beskytte de med de hardeste jobbene. De som er nederst på lønnsstigen har ikke råd til å gå av med tidligpensjon, mens svært mange med vanlige kontorjobber drar stor nytte av dagens AFP. I tillegg haster det, skal vi ha en overhaling må det på plass i 2024. Høyresiden har gitt klar beskjed om at de ikke har en krone å gi til ny AFP-ordning. Dagens AFP ble faset inn på 90-tallet, og ble til gjennom en enighet mellom LO og Norsk Arbeidsgiverforening (Nå NHO) i 1988. Men er partene klare for en oppdatert ordning? Eller bør vi heller la AFP få lov til å dø av seg selv.HK Norge, NAF og NNNs ledere åpner og løfter debatten:Anne Berit Aker Hansen, forbundsleder NNNChristopher Beckham, forbundsleder HK NorgeBrede Edvardsen, forbundsleder NAFRapport «AFP, ikke for alle”Ved Sissel Rødevand fra Actecan. Rapporten dokumenter hvorfor dagens AFP-ordning passer dårlig for både ansatte og bedrifter i service- og handelsnæringen, og hvorfor en ny ordning der alle år i en AFP-bedrift teller, kan bidra til at ansatte i alle deler av privat sektor kan få nyte godt av ordningen.Jørn Eggum, forbundsleder i Fellesforbundet, kommenterer rapporten fra Actecan.Partene diskuterer:Steinar Krogstad, nestleder LOAnne Cecilie Kaltenborn, Adm. Dir. NHO ServiceRigmor Aasrud, parlamentarisk leder Ap, tidligere ArbeidsministerOrdstyrer: Hannah Gitmark"
https://program.arendalsuka.no/event/user-view/21425,ArrangørLyse AS,250 millioner elbiler - Kan norske elbilladere erobre verden?,"Om arrangementet8 av 10 nye biler går på strøm. Det norske elbilpolitikken har skapt Norge som landet i verden med flest elbiler per innbygger. Elektrifisering av transportsektoren er avgjørende for å nå klimamålene, men det har også ført til en ny eksportnæring som har solgt over 1 million ladere verden over.Hele verden skal elektrifisere sin transport. Behovet for ladere vil være enormt. Hvor stor bit av den kaken kan Norge ta?"
https://program.arendalsuka.no/event/user-view/21427,ArrangørVårgrønn,Neste generasjon havvind:  Hvordan vi kan bygge norsk suksess på erfaringer fra andre Nordsjøland,"Om arrangementetNorge er nå endelig i gang med å bygge et eget hjemmemarked for havvind. Vi er sent ute – men det kan vi også vinne på.Hva kan Storbritannia, Europas største havvindmarked med rundt 14 GW havvindkapasitet allerede, lære oss om hvordan vi kan utvikle havvindprosjekter i Norge som skaper maksimale positive lokale ringvirkninger?Hva har Storbritannia og andre Nordsjøland gjort riktig – og hvilke av deres feilsteg kan vi unngå her hjemme?Hva er Norges særegne utfordringer og løsninger for å skape en lokal leverandørkjede?Program:Velkommen -Olav Hetland, CEOVårgrønnBuilding local supply chains – lessons from 25 years of offshore wind experience in the UK- Jan Thompson, UK ambassador to NorwayHva har andre Nordsjøland gjort for å bygge leverandørkjede? Hvilke do’s and don’ts kan vi ta med oss?-Jon Dugstad, Direktør Vind,Norwegian Energy Partners (NORWEP)Hva er Norges særegne utfordinger og løsninger?- Stortingsrepresentant og leder i Energi- og miljøkomiteen,Marianne Sivertsen Næss,Arbeiderpartiet- Stortingsrepresentant og medlem i Energi- og miljøkomiteen,Mathilde Tybring-Gjedde,HøyreSeminaret blir moderert avHelga Rognstad, samfunns- og myndighetskontakt iVårgrønn."
https://program.arendalsuka.no/event/user-view/21428,ArrangørCicero Senter for Klimaforskning,"Hva gjør vi, og hva bør vi gjøre for å få sving på omstillingen?","Om arrangementetKom og lær litt mer om hvorfor det er viktig å forstå folkedypet.For å oppnå klimamålene må Norge implementere en rekke nye virkemidler som vil påvirke folk i hverdagen. Marianne Aasen presenterer resultater og analyser fra CICEROs klimaundersøkelse 2023.Undersøkelsen gir muligheter for å få innsikt i hva folk gjør, hvorfor, og hva slags oppfatninger de har.Har noe endret seg det siste året? Hvilke tendenser ser vi? Hvilke nøkkeltall er det viktig å ha fokus på framover? Og hvorfor er det så viktig å finne ut av dette?"
https://program.arendalsuka.no/event/user-view/21430,"ArrangørPolyteknisk Forening, Sparebank 1, DNB",Bitcoin for dummies,"Om arrangementetSammen med Sparebank 1 Gruppen og DNB inviterer vi til et morsomt kræsjkurs om hvem Satoshi Nakamoto er, hva ordinals brukes til og hvordan bitcoin er digitalt gull.Er du ikke i Arendal, kan du følge direktesendingen på Polyteknisk Forenings nettside.Polyteknisk Forening løfter frem det som burde diskuteres når vi snakker om bærekraftig teknologi, samfunnsutvikling og politikk. Vi går tverrfaglig til verks og søker løsninger som fremmer demokratisering, dekarbonisering og digitalisering.Velkommen til mer innsikt, inspirasjon og innflytelse – digitalt og fysisk!"
https://program.arendalsuka.no/event/user-view/21432,"ArrangørTietoevry Banking, Tietoevry Industry",Hvitvaskingsparadokset: Personvern eller økonomisk kriminalitet – hva velger vi?,"Om arrangementetHvitvaskingsparadokset: Vi har det strengeste regelverket noensinne men effektene er små. Den økonomiske kriminaliteten i Norge utgjør over 100 milliarder hvert år men bare mindre beløp blir avslørt. Vi trenger mye mer data for å avsløre sporene fra kriminelle handlinger som våpen- og narkotikahandel og menneskesmugling. Men dette utfordrer vår tradisjonelle forståelse av personvern. Så spørsmålet er: skal vi la kriminaliteten fortsette eller skal vi dele mye mer data enn før. Og finnes det i det hele tatt en gylden middelvei for hensynet mellom kriminalitetsbekjempelse og personvern?Hvitvaskingsloven er skjerpet og med sine 54 paragrafer er den meget omfattende. Siden 2018 har bankene mer enn doblet antall varsler til Økokrim til over 11.000 mistenkelige transaksjoner. Hvitvasking foretas gjennom flere ledd og over landegrenser. Det private næringsliv bruker stadig mer ressurser på å unngå bøter ved manglende overholdelse.Er banker og andre rapporteringspliktige i ferd med å overta en politioppgave?Er det en ubalanse i hvor mye ressurser banker og andre rapporteringspliktige setter inn på kriminalitetsbekjempelse, sett i forhold til myndighetenes egen ressursinnsats?Er vi blitt mer opptatt av å etterleve regelverket enn å avdekke svindel slik at vi  unngår bøter?Hvorfor er ikke disse kontrollene digitalisert og automatisert basert på tilgjengelige data?Bør bankene ta et større ansvar på vegne av sine kunder slik at mindre bedrifter ikke må benytte ressurser på et så omfattende regelverk?Hvorfor kan ikke skjønn tilegges større vekt i vurderingene?"
https://program.arendalsuka.no/event/user-view/21433,ArrangørVertex Pharmaceuticals,"Helsedata – En nøkkel til tidlig diagnose, raskere tilgang til behandling og bedre oppfølging","Om arrangementetHelsedata og helseregistre kan gi oss informasjon om alt fra utviklingen av folkehelsen, til hvordan et nytt legemiddel eller behandlingsmetode bør utvikles og kunnskap om hvilke effekter ulike behandlingsmetoder har. I Norge har vi gjennom HUNT data fra en av verdens største helseundersøkelser og vi har mange gode helseregistre. Men vi har fremdeles en vei å gå for å kunne nyttiggjøre oss av dataene. For å kunne tilby pasienter mer presis og målrettet diagnostikk, rask tilgang til behandling og god oppfølging, haster det å gjøre dataene enklere tilgjengelig – både for pasientene, klinikere, forskere og industrien.De nye medisinske innovasjonene som er på vei fører til et paradigmeskifte i helsevesenet, der avanserte behandlingsmetoder og persontilpasset medisin er en av vår tids største medisinske gjennombrudd. Disse banebrytende behandlingene, som inkluderer genterapi, celleterapi og vevsterapi, har et stort potensial til å endre pasientenes liv og helsetjenesten. Men innovasjon betyr bare noe hvis den når pasienten. Bedre bruk av helsedata vil være nøkkelen for å kunne realisere disse mulige livsendrende behandlingene.I dette arrangementet spør vi hvordan helsedata og real world evidence bedre kan benyttes til beste både for pasienter, pårørende, helsetjenesten, forskningen og legemiddelindustrien."
https://program.arendalsuka.no/event/user-view/21434,ArrangørLyse AS,Milliardene renner ut når nettene går ned,"Om arrangementetStrømnett, fibernett og mobilnett; alle disse nettene er kritiske for at samfunnet skal fungere. I et samfunn der «alt» går på strøm og internett, hvilke grep tar myndigheter og næringsliv for å sikre at vi alltid er på nett?Og hva gjør næringslivet når nettene faller ut? Hvor mange minutter klarer norsk næringsliv seg uten strøm-, fiber- og mobilnett?Og hva om andre forhold enn ulykker og dårlig vær får nettene til å falle ut - hva skjer med den digitale infrastrukturen i et land som angripes? Hvor viktig er den digitale infrastrukturen for Norges evne til å forsvare seg og hvor parate er Norge for dette?"
https://program.arendalsuka.no/event/user-view/21435,"ArrangørTolletaten, Fiskeridirektoratet",Turistfisk på avveie - en trussel mot Norges arvesølv?,"Om arrangementetTuristfiskenæringen har anlegg langs hele norskekysten, og hvert år frakter fisketuristene med seg store mengder fisk ut av Norge. I tillegg forekommer det smugling i stor skala. Bare i 2022 beslagla Tolletaten over 9 000 kg fisk, og det fryktes at det bare er toppen av isfjellet.Det er ofte bare den beste fileten av fisken som turistene tar med seg ut av landet. Resten blir dumpet, gjerne rett ut i den norske naturen, og resulterer i et enormt sløseri av matressursene våre.Fiskesmugling er både økonomisk kriminalitet og miljøkriminalitet som tapper det norske havet for ressurser, og ødelegger for den seriøse delen av næringen som bidrar til økt verdiskapning i mange kystsamfunn.Er deler av turistfiskenæringen i Norge en frisone for useriøse utenlandske aktører? Og er vi godt nok rigget for å kunne ta vare på Norges arvesølv?Tolletaten og Fiskeridirektoratet inviterer til debatt!Paneldeltakerne er:Tolldirektør Øystein BørmerFiskeridirektør Frank Bakke JensenNæringspolitisk fagdirektør Ole M. BjørndalHavforsker Keno Ferter i HavforskningsinstituttetOrdfører Tom Georg Indrevik, Øygarden kommuneOrdstyrer er debattansvarlig Kjersti Sandvik i Fiskeribladet."
https://program.arendalsuka.no/event/user-view/21436,ArrangørDen norske jordmorforening,Hvorfor går fødselstallene ned? Legger helseforetaket til rette for differensiert fødselsomsorg?,"Om arrangementetDet fødes historisk få barn i Norge- fruktbarhetstall 1,4, det er det laveste som noen gang er blitt målt i Norge: tall fra 2022. I ett trygt fødetilbud, veilederen i fødselomsorg, er det tydelige føringer for at helseforetaket skal legge til rette for et differensiert fødetilbud, der kvinner kan føde på normalenheter på sykehus, fødestuer og hjemme. Vi vet at dette gir store positive helsefordeler for kvinnen selv, og for at hun skal få best mulig helsehjelp og utfall i fødsel. Samtidig er en slik organisering også økonomisk gunstig for samfunnet.Til tross for store protester fra fagmiljø og brukermasse har ABC- normalenhet på Ullevål sykehus blitt lagt ned. Lavrisikoprofilen til Storken i Bergen står i fare ved planlagt flytting i november. I tillegg er mange fødeenheter i distriktene truet av nedlegging og sommerstenging. Den Norske jordmorforening stiller seg kritisk til innsats-styrt finansiering av fødselsomsorgen. Vi ser at kvinners stemmer i liten grad blir hørt i debatten og i det offentlige rom. Hva må til for at kvinner skal få mer medbestemmelse og den oppfølgingen de har behov for i fødsel? Og hva skal til for at kvinner skal føde flere barn?"
https://program.arendalsuka.no/event/user-view/21437,ArrangørAberia AS,Å vokse opp med én kultur hjemme og en annen der ute,"Om arrangementetEn samtale med en afghansk kvinne om hennes erfaringer fra egen ungdomstid i Norge, som fosterhjem til innvandrerungdom og som mor selv"
https://program.arendalsuka.no/event/user-view/21438,ArrangørAidn AS,Når et sort hull blir en ledestjerne,"Om arrangementetHelse- og omsorgstjenesten står overfor betydelige utfordringer. Innbyggerne har økte forventninger til et digitalisert helsesystem, samtidig som tilgangen på helsepersonell blir stadig mer utfordrende. Vi er alle klar over disse problemene, og Helsepersonellkommisjonen har understreket viktigheten av å finne løsninger. En hovedårsak er den digitale tilstanden i den norske kommunehelsetjenesten, som lenge har vært preget av utdaterte og lukkede journalsystemer. Mens sykehusene gradvis moderniseres, møter kommunene behovet for tilsvarende oppgraderinger.Og dette skjer nå.Si hei til en enklere helsehverdag med nye løsninger for samhandling og dokumentasjon for kommunehelsetjenesten. Sammen skal vi lære hvordan en åpen plattform skaper gevinster og effekter som helse- og omsorgstjenesten, og innbyggerne, virkelig trenger. Vi vil vise deg hvordan kommunehelsetjenesten kan endres fra lukkede systemer til en åpen og integrert fremtid. En fremtid med en mer tilgjengelig, bærekraftig og menneskeorientert helsetjeneste.Følg streamen her om du ikke er tilstede;https://vimeo.com/event/3621539"
